folio,fecha,nopersonas,cambio,descuento,idcliente,tipodeservicio,total,efectivo,tarjeta,totalalimentos,totalbebidas
272,2018-02-10 17:18:00.000,3,0.0,0.0,000033,1,500.0,500.0,0.0,301.7241,129.3103
273,2018-02-10 17:42:22.000,1,0.0,0.0,000033,1,480.0,480.0,0.0,331.8966,81.8966
274,2018-02-10 18:03:47.000,4,0.0,0.0,000033,1,825.0,825.0,0.0,568.9655,142.2414
275,2018-02-10 18:08:24.000,1,0.0,100.0,               ,3,0.0,0.0,0.0,0.0,0.0
276,2018-02-10 18:09:46.000,1,0.0,0.0,000067,2,170.0,170.0,0.0,146.5517,0.0
277,2018-02-10 18:11:52.000,1,0.0,0.0,000068,2,230.0,230.0,0.0,198.2759,0.0
278,2018-02-10 18:18:56.000,3,0.0,0.0,000033,1,505.0,505.0,0.0,344.8276,90.5172
279,2018-02-10 18:46:15.000,1,0.0,0.0,000069,2,1115.0,1115.0,0.0,961.2069,0.0
280,2018-02-10 20:14:09.000,1,0.0,0.0,               ,3,460.0,460.0,0.0,396.5517,0.0
281,2018-02-10 20:15:38.000,1,0.0,0.0,000070,2,210.0,210.0,0.0,181.0345,0.0
282,2018-02-10 20:18:06.000,1,0.0,0.0,000071,2,240.0,240.0,0.0,206.8966,0.0
283,2018-02-10 20:22:51.000,1,0.0,0.0,               ,3,200.0,200.0,0.0,172.4138,0.0
284,2018-02-10 20:24:08.000,1,0.0,0.0,000072,2,170.0,170.0,0.0,146.5517,0.0
285,2018-02-10 20:26:52.000,1,0.0,0.0,000073,2,340.0,340.0,0.0,293.1034,0.0
286,2018-02-10 20:29:36.000,1,130.0,0.0,000074,2,210.0,210.0,0.0,181.0345,0.0
287,2018-02-10 20:34:01.000,1,0.0,0.0,000075,2,230.0,230.0,0.0,172.4138,0.0
288,2018-02-10 20:36:26.000,1,0.0,0.0,000076,2,200.0,200.0,0.0,172.4138,0.0
289,2018-02-10 20:38:38.000,1,0.0,0.0,               ,3,200.0,200.0,0.0,172.4138,0.0
290,2018-02-10 20:40:48.000,1,0.0,0.0,000077,2,230.0,230.0,0.0,198.2759,0.0
291,2018-02-10 20:42:38.000,1,0.0,0.0,000078,2,400.0,400.0,0.0,318.9655,0.0
292,2018-02-10 20:45:55.000,1,0.0,0.0,000079,2,410.0,410.0,0.0,353.4483,0.0
293,2018-02-10 20:47:24.000,2,0.0,0.0,000033,1,200.0,200.0,0.0,146.5517,25.8621
294,2018-02-10 20:50:36.000,9,0.0,0.0,000033,1,1190.0,1190.0,0.0,724.1379,301.7241
295,2018-02-10 21:03:05.000,1,0.0,0.0,               ,3,130.0,0.0,130.0,112.069,0.0
296,2018-02-10 21:13:01.000,3,160.0,0.0,000033,1,840.0,840.0,0.0,465.5172,258.6207
297,2018-02-10 21:17:26.000,1,30.0,0.0,000080,2,170.0,170.0,0.0,146.5517,0.0
298,2018-02-10 21:18:50.000,1,0.0,0.0,000081,2,200.0,200.0,0.0,172.4138,0.0
299,2018-02-10 21:35:16.000,1,0.0,0.0,000082,2,170.0,170.0,0.0,146.5517,0.0
300,2018-02-10 21:43:16.000,1,0.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
301,2018-02-10 21:44:51.000,2,30.0,0.0,000033,1,470.0,470.0,0.0,181.0345,224.1379
302,2018-02-10 21:52:00.000,2,0.0,0.0,000033,1,305.0,305.0,0.0,172.4138,90.5172
303,2018-02-10 21:54:48.000,1,0.0,0.0,000033,1,470.0,470.0,0.0,181.0345,224.1379
304,2018-02-10 21:58:40.000,2,0.0,0.0,000033,1,1700.0,0.0,1855.0,758.6207,706.8966
305,2018-02-10 22:02:06.000,2,0.0,0.0,000033,1,375.0,375.0,0.0,275.8621,47.4138
306,2018-02-10 22:09:18.000,1,0.0,0.0,000033,1,1395.0,797.5,797.5,508.6207,693.9655
307,2018-02-10 22:12:27.000,1,0.0,0.0,000033,1,590.0,590.0,0.0,387.931,120.6897
308,2018-02-10 22:23:53.000,2,0.0,0.0,000033,1,475.0,0.0,522.5,327.5862,81.8966
309,2018-02-10 22:29:09.000,2,0.0,0.0,000033,1,305.0,305.0,0.0,198.2759,64.6552
310,2018-02-10 22:38:22.000,4,0.0,0.0,000033,1,735.0,735.0,0.0,288.7931,344.8276
311,2018-02-10 22:53:59.000,4,0.0,0.0,000033,1,650.0,650.0,0.0,301.7241,258.6207
312,2018-02-10 23:00:26.000,1,0.0,0.0,               ,3,470.0,0.0,470.0,405.1724,0.0
313,2018-02-10 23:28:46.000,1,65.0,0.0,               ,3,535.0,535.0,0.0,461.2069,0.0
314,2018-02-10 23:30:11.000,1,305.0,0.0,               ,3,195.0,195.0,0.0,168.1034,0.0
315,2018-02-10 23:32:48.000,1,10.0,0.0,               ,3,190.0,190.0,0.0,163.7931,0.0
316,2018-02-10 23:33:52.000,1,290.0,0.0,               ,3,210.0,210.0,0.0,181.0345,0.0
318,2018-02-11 15:07:47.000,1,0.0,0.0,               ,3,670.0,670.0,0.0,577.5862,0.0
319,2018-02-11 15:11:39.000,1,0.0,0.0,               ,3,700.0,700.0,0.0,603.4483,0.0
320,2018-02-11 15:13:56.000,1,0.0,0.0,               ,3,270.0,270.0,0.0,206.8966,25.8621
321,2018-02-11 15:15:19.000,1,0.0,0.0,               ,3,370.0,370.0,0.0,318.9655,0.0
322,2018-02-11 15:18:43.000,1,0.0,0.0,000083,2,220.0,220.0,0.0,163.7931,0.0
323,2018-02-11 15:22:51.000,1,0.0,0.0,000003,2,800.0,800.0,0.0,689.6552,0.0
324,2018-02-11 15:32:26.000,1,0.0,0.0,000084,2,220.0,220.0,0.0,168.1034,21.5517
325,2018-02-11 15:34:49.000,1,0.0,0.0,000085,2,965.0,965.0,0.0,806.0345,0.0
326,2018-02-11 15:41:12.000,1,0.0,0.0,000086,2,290.0,290.0,0.0,250.0,0.0
327,2018-02-11 15:47:30.000,1,0.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
328,2018-02-11 15:49:45.000,1,0.0,0.0,000087,2,200.0,200.0,0.0,172.4138,0.0
329,2018-02-11 15:53:30.000,1,0.0,0.0,               ,3,240.0,0.0,240.0,181.0345,25.8621
330,2018-02-11 15:56:50.000,4,0.0,0.0,000033,1,1205.0,1205.0,0.0,543.1034,495.6897
331,2018-02-11 16:01:51.000,1,0.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
332,2018-02-11 16:02:47.000,1,0.0,0.0,000033,1,430.0,0.0,480.0,318.9655,51.7241
333,2018-02-11 16:07:48.000,1,0.0,0.0,000033,1,575.0,0.0,575.0,431.0345,64.6552
334,2018-02-11 16:09:45.000,1,0.0,0.0,000033,1,545.0,0.0,545.0,349.1379,120.6897
335,2018-02-11 16:18:07.000,1,0.0,0.0,000033,1,775.0,0.0,852.5,482.7586,185.3448
336,2018-02-11 16:31:30.000,1,0.0,0.0,000088,2,320.0,320.0,0.0,275.8621,0.0
337,2018-02-11 16:41:51.000,1,0.0,0.0,               ,3,400.0,400.0,0.0,344.8276,0.0
338,2018-02-11 16:47:31.000,1,0.0,0.0,000089,2,355.0,355.0,0.0,306.0345,0.0
339,2018-02-11 17:14:53.000,1,0.0,0.0,000090,2,195.0,195.0,0.0,168.1034,0.0
340,2018-02-11 17:16:49.000,1,0.0,0.0,000091,2,260.0,260.0,0.0,224.1379,0.0
341,2018-02-11 17:20:00.000,1,0.0,0.0,               ,3,170.0,0.0,170.0,146.5517,0.0
342,2018-02-11 17:24:00.000,1,0.0,0.0,000092,2,200.0,200.0,0.0,146.5517,0.0
343,2018-02-11 17:28:46.000,1,0.0,0.0,000033,1,395.0,395.0,0.0,275.8621,64.6552
344,2018-02-11 17:39:37.000,1,0.0,0.0,000093,2,380.0,380.0,0.0,327.5862,0.0
345,2018-02-11 17:44:31.000,1,0.0,0.0,000094,2,350.0,350.0,0.0,301.7241,0.0
346,2018-02-11 17:49:32.000,1,0.0,0.0,000033,1,615.0,615.0,0.0,362.069,168.1034
347,2018-02-11 17:52:13.000,1,0.0,0.0,               ,3,260.0,0.0,260.0,224.1379,0.0
348,2018-02-11 17:53:32.000,1,0.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
349,2018-02-11 18:03:04.000,1,0.0,0.0,000033,1,155.0,155.0,0.0,112.069,21.5517
350,2018-02-11 18:05:30.000,1,0.0,0.0,000033,1,290.0,0.0,319.0,172.4138,77.5862
351,2018-02-11 18:08:02.000,1,0.0,0.0,000033,1,550.0,550.0,0.0,396.5517,77.5862
352,2018-02-11 18:18:06.000,1,0.0,0.0,000033,1,550.0,550.0,0.0,336.2069,137.931
353,2018-02-11 18:23:40.000,1,0.0,0.0,000095,2,200.0,200.0,0.0,172.4138,0.0
354,2018-02-11 18:37:17.000,1,0.0,0.0,000096,2,310.0,310.0,0.0,241.3793,0.0
355,2018-02-11 19:06:44.000,1,0.0,0.0,               ,3,320.0,320.0,0.0,275.8621,0.0
356,2018-02-11 19:23:49.000,1,0.0,0.0,               ,3,395.0,0.0,395.0,314.6552,25.8621
357,2018-02-11 19:43:52.000,1,0.0,0.0,000097,2,390.0,390.0,0.0,336.2069,0.0
358,2018-02-11 19:47:16.000,1,0.0,0.0,000098,2,260.0,260.0,0.0,198.2759,0.0
359,2018-02-11 19:50:38.000,1,0.0,0.0,000099,2,200.0,200.0,0.0,172.4138,0.0
360,2018-02-11 20:39:14.000,1,0.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
361,2018-02-11 20:43:06.000,1,0.0,0.0,000101,2,510.0,510.0,0.0,439.6552,0.0
362,2018-02-11 20:45:01.000,1,0.0,0.0,000102,2,240.0,240.0,0.0,206.8966,0.0
363,2018-02-11 20:46:25.000,1,0.0,0.0,000033,1,1055.0,1055.0,0.0,590.5172,318.9655
364,2018-02-11 20:49:25.000,1,0.0,0.0,000033,1,280.0,0.0,308.0,198.2759,43.1034
365,2018-02-11 20:53:03.000,1,0.0,0.0,000103,2,340.0,340.0,0.0,293.1034,0.0
366,2018-02-11 21:27:23.000,1,0.0,0.0,000033,1,2305.0,0.0,2305.0,1068.9655,918.1034
367,2018-02-11 22:15:11.000,1,0.0,0.0,               ,3,460.0,460.0,0.0,396.5517,0.0
368,2018-02-11 22:40:02.000,1,0.0,0.0,               ,3,420.0,420.0,0.0,362.069,0.0
370,2018-02-12 14:40:23.000,1,0.0,0.0,               ,3,330.0,330.0,0.0,284.4828,0.0
371,2018-02-12 14:42:26.000,1,0.0,0.0,000104,2,120.0,120.0,0.0,103.4483,0.0
372,2018-02-12 14:45:55.000,1,0.0,0.0,000058,2,405.0,405.0,0.0,284.4828,64.6552
373,2018-02-12 15:01:27.000,1,0.0,0.0,000105,2,230.0,230.0,0.0,198.2759,0.0
374,2018-02-12 15:05:39.000,1,0.0,0.0,               ,3,760.0,170.0,590.0,655.1724,0.0
375,2018-02-12 15:13:03.000,1,0.0,0.0,               ,3,200.0,200.0,0.0,172.4138,0.0
376,2018-02-12 15:27:46.000,1,90.0,0.0,000033,1,610.0,610.0,0.0,370.6897,155.1724
377,2018-02-12 15:38:59.000,1,0.0,0.0,000106,2,170.0,170.0,0.0,146.5517,0.0
378,2018-02-12 15:47:13.000,1,0.0,0.0,000031,2,20.0,20.0,0.0,0.0,17.2414
379,2018-02-12 16:03:59.000,1,20.0,0.0,               ,3,480.0,480.0,0.0,413.7931,0.0
380,2018-02-12 16:40:23.000,1,0.0,0.0,000033,1,600.0,600.0,0.0,387.931,129.3103
381,2018-02-12 16:59:27.000,1,0.0,0.0,000033,1,450.0,450.0,0.0,340.5172,47.4138
382,2018-02-12 17:45:11.000,1,0.0,0.0,000107,2,330.0,330.0,0.0,284.4828,0.0
383,2018-02-12 17:48:55.000,2,55.0,0.0,000033,1,445.0,445.0,0.0,301.7241,81.8966
384,2018-02-12 18:08:11.000,6,0.0,0.0,000033,1,785.0,785.0,0.0,495.6897,181.0345
385,2018-02-12 18:40:23.000,1,0.0,0.0,000033,1,920.0,0.0,1012.0,681.0345,112.069
386,2018-02-12 19:02:49.000,1,0.0,0.0,000108,2,170.0,170.0,0.0,146.5517,0.0
387,2018-02-12 19:39:09.000,1,0.0,0.0,000109,2,200.0,200.0,0.0,172.4138,0.0
388,2018-02-12 20:04:05.000,1,0.0,0.0,               ,3,40.0,40.0,0.0,34.4828,0.0
389,2018-02-12 20:06:04.000,1,0.0,0.0,000033,1,460.0,235.0,225.0,198.2759,198.2759
390,2018-02-12 20:08:00.000,1,0.0,0.0,000110,2,410.0,410.0,0.0,353.4483,0.0
391,2018-02-12 20:25:50.000,1,0.0,0.0,000111,2,200.0,200.0,0.0,172.4138,0.0
392,2018-02-12 20:34:49.000,1,0.0,0.0,000112,2,170.0,170.0,0.0,146.5517,0.0
393,2018-02-12 20:40:10.000,1,0.0,0.0,000033,1,685.0,685.0,0.0,439.6552,150.8621
394,2018-02-12 20:42:29.000,1,0.0,0.0,000113,2,370.0,370.0,0.0,293.1034,0.0
395,2018-02-12 20:47:27.000,1,0.0,0.0,000114,2,365.0,365.0,0.0,293.1034,21.5517
396,2018-02-12 20:55:40.000,1,0.0,0.0,000033,1,365.0,365.0,0.0,146.5517,168.1034
397,2018-02-12 21:00:09.000,1,0.0,0.0,000033,1,425.0,200.0,225.0,198.2759,168.1034
398,2018-02-12 21:02:15.000,1,0.0,0.0,               ,3,90.0,90.0,0.0,77.5862,0.0
399,2018-02-12 21:06:32.000,1,0.0,0.0,               ,3,290.0,290.0,0.0,250.0,0.0
400,2018-02-12 21:07:25.000,1,0.0,0.0,000033,1,400.0,400.0,0.0,224.1379,120.6897
401,2018-02-12 21:24:10.000,1,0.0,0.0,000033,1,1095.0,1095.0,0.0,387.931,556.0345
402,2018-02-12 21:29:12.000,1,0.0,0.0,000033,1,335.0,335.0,0.0,198.2759,90.5172
403,2018-02-12 21:32:06.000,1,0.0,0.0,               ,3,240.0,240.0,0.0,181.0345,25.8621
404,2018-02-12 21:33:36.000,1,0.0,0.0,000115,2,170.0,170.0,0.0,146.5517,0.0
405,2018-02-12 21:43:49.000,1,0.0,0.0,000033,1,320.0,320.0,0.0,181.0345,94.8276
406,2018-02-12 22:20:10.000,1,0.0,0.0,000033,1,275.0,275.0,0.0,172.4138,64.6552
408,2018-02-12 21:57:50.000,1,0.0,0.0,000052,2,210.0,210.0,0.0,181.0345,0.0
409,2018-02-13 14:53:22.000,1,0.0,0.0,000116,2,230.0,230.0,0.0,198.2759,0.0
410,2018-02-13 14:56:20.000,1,0.0,0.0,000117,2,230.0,230.0,0.0,198.2759,0.0
411,2018-02-13 14:58:44.000,1,0.0,0.0,000033,1,415.0,415.0,0.0,275.8621,81.8966
412,2018-02-13 15:28:19.000,1,0.0,0.0,000033,1,265.0,265.0,0.0,181.0345,47.4138
413,2018-02-13 16:14:08.000,1,0.0,0.0,000033,1,1390.0,1390.0,0.0,879.3103,318.9655
414,2018-02-13 16:24:38.000,1,0.0,0.0,000033,1,300.0,300.0,0.0,198.2759,60.3448
415,2018-02-13 16:31:23.000,1,0.0,0.0,               ,3,460.0,460.0,0.0,396.5517,0.0
416,2018-02-13 16:39:22.000,1,0.0,0.0,               ,3,400.0,400.0,0.0,344.8276,0.0
417,2018-02-13 16:44:45.000,1,0.0,0.0,000118,2,190.0,190.0,0.0,163.7931,0.0
418,2018-02-13 16:59:35.000,1,0.0,0.0,000119,2,460.0,460.0,0.0,396.5517,0.0
419,2018-02-13 17:23:28.000,1,0.0,0.0,000120,2,210.0,210.0,0.0,181.0345,0.0
420,2018-02-13 17:31:52.000,1,0.0,0.0,               ,3,330.0,330.0,0.0,284.4828,0.0
421,2018-02-13 17:59:09.000,1,0.0,0.0,000119,2,0.0,0.0,0.0,0.0,0.0
422,2018-02-13 18:49:04.000,1,0.0,0.0,               ,3,210.0,210.0,0.0,181.0345,0.0
423,2018-02-13 18:57:43.000,1,0.0,0.0,000122,2,555.0,555.0,0.0,478.4483,0.0
424,2018-02-13 19:08:45.000,1,0.0,0.0,000123,2,210.0,210.0,0.0,181.0345,0.0
425,2018-02-13 19:17:31.000,1,0.0,0.0,000124,2,230.0,230.0,0.0,198.2759,0.0
426,2018-02-13 19:32:32.000,1,0.0,0.0,000125,2,170.0,170.0,0.0,146.5517,0.0
427,2018-02-13 19:37:09.000,1,0.0,0.0,               ,3,230.0,0.0,230.0,198.2759,0.0
428,2018-02-13 19:48:14.000,1,0.0,0.0,               ,3,210.0,0.0,210.0,181.0345,0.0
429,2018-02-13 20:05:25.000,1,0.0,0.0,000126,2,505.0,505.0,0.0,370.6897,64.6552
430,2018-02-13 20:33:28.000,1,0.0,0.0,000127,2,210.0,210.0,0.0,181.0345,0.0
431,2018-02-13 21:22:34.000,1,0.0,0.0,               ,3,250.0,250.0,0.0,215.5172,0.0
432,2018-02-13 21:24:12.000,1,0.0,0.0,000033,1,470.0,470.0,0.0,318.9655,86.2069
433,2018-02-13 21:46:14.000,1,0.0,0.0,000033,1,360.0,0.0,360.0,267.2414,43.1034
434,2018-02-13 21:51:14.000,1,0.0,0.0,               ,3,330.0,0.0,330.0,258.6207,25.8621
436,2018-02-13 21:15:29.000,1,0.0,0.0,000128,2,200.0,200.0,0.0,172.4138,0.0
437,2018-02-14 15:23:43.000,1,0.0,0.0,000033,1,455.0,455.0,0.0,327.5862,64.6552
438,2018-02-14 15:30:16.000,1,0.0,0.0,000129,2,0.0,0.0,0.0,0.0,0.0
439,2018-02-14 16:03:50.000,1,0.0,0.0,000033,1,610.0,610.0,0.0,465.5172,60.3448
440,2018-02-14 18:15:48.000,1,0.0,0.0,000130,2,260.0,260.0,0.0,224.1379,0.0
441,2018-02-14 18:21:34.000,1,0.0,0.0,000131,2,170.0,170.0,0.0,146.5517,0.0
442,2018-02-14 18:40:07.000,1,0.0,0.0,000071,2,170.0,170.0,0.0,146.5517,0.0
443,2018-02-14 18:54:42.000,1,0.0,0.0,000132,2,210.0,210.0,0.0,181.0345,0.0
444,2018-02-14 19:06:40.000,1,0.0,0.0,000133,2,200.0,200.0,0.0,172.4138,0.0
445,2018-02-14 19:21:22.000,1,0.0,0.0,000134,2,395.0,395.0,0.0,340.5172,0.0
446,2018-02-14 19:36:26.000,1,0.0,0.0,000033,1,300.0,300.0,0.0,181.0345,77.5862
447,2018-02-14 19:40:35.000,1,0.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
448,2018-02-14 19:46:20.000,1,0.0,0.0,000135,2,170.0,170.0,0.0,146.5517,0.0
449,2018-02-14 19:57:10.000,1,0.0,0.0,000136,2,310.0,310.0,0.0,267.2414,0.0
450,2018-02-14 20:01:52.000,1,0.0,0.0,000137,2,330.0,330.0,0.0,284.4828,0.0
451,2018-02-14 20:05:17.000,1,0.0,0.0,000138,2,350.0,350.0,0.0,301.7241,0.0
452,2018-02-14 20:11:44.000,1,0.0,0.0,000139,2,210.0,210.0,0.0,181.0345,0.0
453,2018-02-14 20:25:31.000,1,0.0,0.0,000030,2,330.0,330.0,0.0,284.4828,0.0
454,2018-02-14 20:29:48.000,1,0.0,0.0,000115,2,0.0,0.0,0.0,0.0,0.0
455,2018-02-14 20:32:44.000,1,0.0,0.0,000140,2,170.0,170.0,0.0,146.5517,0.0
456,2018-02-14 20:37:02.000,1,0.0,0.0,000141,2,230.0,230.0,0.0,198.2759,0.0
457,2018-02-14 20:38:29.000,1,0.0,0.0,000061,2,200.0,200.0,0.0,172.4138,0.0
458,2018-02-14 20:49:00.000,1,0.0,0.0,000142,2,190.0,190.0,0.0,163.7931,0.0
459,2018-02-14 21:05:06.000,1,0.0,0.0,000033,1,220.0,220.0,0.0,146.5517,43.1034
460,2018-02-14 21:09:00.000,1,0.0,0.0,000143,2,320.0,320.0,0.0,275.8621,0.0
461,2018-02-14 21:38:00.000,1,0.0,0.0,000033,1,2155.0,2155.0,0.0,922.4138,935.3448
462,2018-02-14 21:58:22.000,1,0.0,0.0,000033,1,395.0,0.0,454.25,232.7586,107.7586
463,2018-02-14 22:02:31.000,1,0.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
464,2018-02-14 22:27:31.000,1,0.0,0.0,               ,3,330.0,330.0,0.0,284.4828,0.0
465,2018-02-14 22:28:08.000,1,0.0,0.0,               ,3,195.0,195.0,0.0,168.1034,0.0
466,2018-02-14 22:28:52.000,1,0.0,0.0,000033,1,260.0,260.0,0.0,103.4483,120.6897
467,2018-02-14 23:07:49.000,1,0.0,0.0,000033,1,425.0,0.0,425.0,198.2759,168.1034
468,2018-02-14 23:09:46.000,1,0.0,0.0,000033,1,375.0,375.0,0.0,275.8621,47.4138
469,2018-02-14 23:17:03.000,1,0.0,0.0,000033,1,1935.0,1935.0,0.0,780.1724,887.931
470,2018-02-14 23:35:25.000,2,0.0,0.0,000033,1,850.0,850.0,0.0,387.931,344.8276
471,2018-02-14 23:37:44.000,1,0.0,0.0,000033,1,310.0,310.0,0.0,198.2759,68.9655
472,2018-02-14 23:52:11.000,1,0.0,0.0,               ,3,70.0,70.0,0.0,0.0,60.3448
473,2018-02-15 00:21:25.000,1,0.0,0.0,000033,1,295.0,295.0,0.0,181.0345,73.2759
474,2018-02-15 00:23:44.000,1,0.0,0.0,000033,1,455.0,0.0,455.0,301.7241,90.5172
476,2018-02-15 18:07:44.000,1,0.0,0.0,000033,1,310.0,310.0,0.0,181.0345,86.2069
477,2018-02-15 18:10:14.000,1,0.0,0.0,000033,1,535.0,535.0,0.0,310.3448,150.8621
478,2018-02-15 18:40:34.000,1,0.0,0.0,               ,3,380.0,0.0,380.0,327.5862,0.0
479,2018-02-15 19:56:32.000,1,0.0,0.0,               ,3,200.0,200.0,0.0,172.4138,0.0
480,2018-02-15 19:57:17.000,1,0.0,0.0,               ,3,200.0,200.0,0.0,172.4138,0.0
481,2018-02-15 20:02:21.000,1,0.0,100.0,               ,3,0.0,0.0,0.0,0.0,0.0
482,2018-02-15 20:40:26.000,1,0.0,0.0,000146,2,100.0,0.0,0.0,86.2069,0.0
483,2018-02-15 20:44:52.000,4,165.0,0.0,000033,1,1835.0,1835.0,0.0,784.4828,797.4138
484,2018-02-15 20:59:02.000,1,0.0,0.0,               ,3,170.0,0.0,170.0,146.5517,0.0
485,2018-02-15 22:05:54.000,1,270.0,0.0,               ,3,230.0,230.0,0.0,198.2759,0.0
486,2018-02-15 22:18:11.000,8,15.0,0.0,000033,1,1985.0,1985.0,0.0,956.8966,754.3103
487,2018-02-15 22:35:37.000,1,0.0,0.0,               ,3,340.0,0.0,340.0,293.1034,0.0
489,2018-02-15 20:11:51.000,1,0.0,0.0,000145,2,365.0,365.0,0.0,314.6552,0.0
490,2018-02-15 21:11:51.000,1,0.0,0.0,000147,2,280.0,280.0,0.0,198.2759,43.1034
491,2018-02-16 14:10:26.000,1,285.0,0.0,000148,2,715.0,715.0,0.0,487.069,129.3103
492,2018-02-16 14:13:27.000,1,290.0,0.0,000149,2,210.0,210.0,0.0,181.0345,0.0
493,2018-02-16 14:32:43.000,5,130.0,0.0,000033,1,870.0,870.0,0.0,620.6897,129.3103
494,2018-02-16 15:13:39.000,1,0.0,0.0,000150,2,700.0,700.0,0.0,577.5862,0.0
495,2018-02-16 15:22:22.000,1,0.0,0.0,000151,2,210.0,210.0,0.0,181.0345,0.0
496,2018-02-16 15:29:37.000,1,10.0,0.0,               ,3,90.0,90.0,0.0,77.5862,0.0
497,2018-02-16 19:31:35.000,1,30.0,0.0,000152,2,170.0,170.0,0.0,146.5517,0.0
498,2018-02-16 19:36:37.000,1,0.0,0.0,000153,2,200.0,200.0,0.0,172.4138,0.0
499,2018-02-16 19:39:41.000,1,0.0,0.0,000154,2,320.0,320.0,0.0,275.8621,0.0
500,2018-02-16 19:43:02.000,1,290.0,0.0,000155,2,210.0,210.0,0.0,181.0345,0.0
501,2018-02-16 19:50:48.000,1,185.0,0.0,000156,2,315.0,315.0,0.0,271.5517,0.0
502,2018-02-16 19:53:11.000,1,70.0,0.0,000157,2,230.0,230.0,0.0,198.2759,0.0
503,2018-02-16 19:56:34.000,1,30.0,0.0,000158,2,170.0,170.0,0.0,146.5517,0.0
504,2018-02-16 20:03:53.000,1,0.0,0.0,000159,2,660.0,660.0,0.0,568.9655,0.0
505,2018-02-16 20:11:21.000,1,40.0,0.0,               ,3,560.0,560.0,0.0,482.7586,0.0
506,2018-02-16 20:13:25.000,1,0.0,0.0,               ,3,210.0,210.0,0.0,181.0345,0.0
507,2018-02-16 20:14:41.000,1,0.0,0.0,000160,2,195.0,195.0,0.0,168.1034,0.0
508,2018-02-16 20:29:50.000,1,30.0,0.0,               ,3,170.0,170.0,0.0,146.5517,0.0
509,2018-02-16 20:38:01.000,1,30.0,0.0,000161,2,170.0,170.0,0.0,146.5517,0.0
510,2018-02-16 20:42:09.000,1,30.0,0.0,000162,2,470.0,470.0,0.0,379.3103,0.0
511,2018-02-16 20:44:18.000,1,140.0,0.0,000163,2,360.0,360.0,0.0,310.3448,0.0
512,2018-02-16 20:52:37.000,1,200.0,0.0,000164,2,300.0,300.0,0.0,258.6207,0.0
513,2018-02-16 21:00:16.000,1,40.0,0.0,000165,2,460.0,460.0,0.0,396.5517,0.0
514,2018-02-16 21:09:44.000,1,95.0,0.0,               ,3,405.0,405.0,0.0,349.1379,0.0
515,2018-02-16 21:11:52.000,1,100.0,0.0,000166,2,400.0,400.0,0.0,344.8276,0.0
516,2018-02-16 21:13:20.000,1,20.0,0.0,000033,1,780.0,780.0,0.0,491.3793,181.0345
517,2018-02-16 21:25:41.000,1,20.0,0.0,000167,2,230.0,230.0,0.0,198.2759,0.0
518,2018-02-16 21:29:05.000,1,270.0,0.0,000168,2,230.0,230.0,0.0,198.2759,0.0
519,2018-02-16 21:34:13.000,1,15.0,0.0,000169,2,985.0,985.0,0.0,849.1379,0.0
520,2018-02-16 21:36:56.000,1,0.0,0.0,               ,3,190.0,190.0,0.0,163.7931,0.0
521,2018-02-16 21:38:05.000,1,0.0,0.0,000033,1,445.0,0.0,489.5,198.2759,185.3448
522,2018-02-16 21:43:53.000,1,0.0,0.0,000033,1,520.0,0.0,572.0,353.4483,94.8276
523,2018-02-16 22:25:40.000,3,0.0,0.0,000033,1,505.0,0.0,555.5,370.6897,64.6552
524,2018-02-16 22:35:33.000,1,70.0,0.0,000170,2,230.0,230.0,0.0,198.2759,0.0
525,2018-02-16 22:44:15.000,1,0.0,0.0,000171,2,200.0,200.0,0.0,172.4138,0.0
526,2018-02-16 23:09:41.000,3,0.0,0.0,000033,1,470.0,0.0,511.5,293.1034,112.069
527,2018-02-16 23:17:20.000,2,25.0,0.0,000033,1,225.0,225.0,0.0,103.4483,90.5172
528,2018-02-16 23:19:05.000,3,135.0,0.0,000033,1,365.0,365.0,0.0,198.2759,116.3793
529,2018-02-16 23:28:57.000,2,0.0,0.0,000033,1,290.0,0.0,319.0,172.4138,77.5862
530,2018-02-16 23:33:22.000,2,65.0,0.0,000033,1,435.0,435.0,0.0,198.2759,176.7241
531,2018-02-16 23:52:43.000,2,160.0,0.0,000033,1,340.0,340.0,0.0,181.0345,112.069
532,2018-02-17 00:06:00.000,2,95.0,0.0,000033,1,905.0,905.0,0.0,318.9655,461.2069
533,2018-02-17 00:37:43.000,4,65.0,0.0,000033,1,585.0,585.0,0.0,112.069,392.2414
535,2018-02-17 14:11:14.000,1,140.0,0.0,000060,2,360.0,360.0,0.0,310.3448,0.0
536,2018-02-17 14:13:00.000,1,290.0,0.0,000172,2,210.0,210.0,0.0,181.0345,0.0
537,2018-02-17 14:14:36.000,2,0.0,0.0,000033,1,295.0,0.0,324.5,215.5172,38.7931
538,2018-02-17 14:34:11.000,1,0.0,0.0,000061,2,200.0,200.0,0.0,172.4138,0.0
539,2018-02-17 14:54:41.000,1,0.0,0.0,               ,3,500.0,500.0,0.0,431.0345,0.0
